value,prediction,pH,fold
0.0,-1.7717947,0.5624134974645723,0
0.0,-1.910705,0.8594179109501565,0
0.0,-1.957788,0.958419382112018,0
0.0,-1.636042,0.2654090839789879,0
0.0,-1.8640225,0.7604164397882952,0
0.0,-1.6017786,0.46341202630271083,0
0.0,-1.8056021,0.958419382112018,0
0.0,-1.5212227,0.2654090839789879,0
0.0,-1.5614492,0.36441055514084936,0
0.0,-1.6828192,0.6614149686264338,0
0.0,-1.7644879,0.8594179109501565,0
0.0,-1.7235662,0.7604164397882952,0
0.0,-1.6422294,0.5624134974645723,0
1.0,-1.0113882,0.8594179109501565,0
0.0,-2.0579226,0.8594179109501565,0
1.0,-1.7950188,0.2654090839789879,0
1.0,-1.8818846,0.46341202630271083,0
0.0,-1.9255782,0.5624134974645723,0
1.0,-1.8383709,0.36441055514084936,0
0.0,-1.9694704,0.6614149686264338,0
0.0,-2.1025186,0.958419382112018,0
0.0,-2.013579,0.7604164397882952,0
0.0,-0.6939706,0.8594179109501565,0
0.0,-0.5548495,0.8594179109501565,0
0.0,-1.4457102,0.5624134974645723,0
0.0,-1.6022085,0.958419382112018,0
0.0,-1.4068671,0.46341202630271083,0
0.0,-1.329387,0.2654090839789879,0
0.0,-1.368099,0.36441055514084936,0
0.0,-1.4846472,0.6614149686264338,0
0.0,-1.5628772,0.8594179109501565,0
0.0,-1.5236965,0.7604164397882952,0
1.0,-2.0444562,0.36441055514084936,0
1.0,-1.996576,0.2654090839789879,0
0.0,-2.1406515,0.5624134974645723,0
0.0,-2.2862809,0.8594179109501565,0
0.0,-2.2375376,0.7604164397882952,0
0.0,-2.189,0.6614149686264338,0
0.0,-2.3352468,0.958419382112018,0
1.0,-2.0924761,0.46341202630271083,0
0.0,-2.3788,0.7604164397882952,0
0.0,-2.2823634,0.5624134974645723,0
0.0,-2.1875858,0.36441055514084936,0
0.0,-2.4276752,0.8594179109501565,0
0.0,-2.477006,0.958419382112018,0
0.0,-2.234774,0.46341202630271083,0
0.0,-2.140784,0.2654090839789879,0
0.0,-2.330367,0.6614149686264338,0
1.0,-2.0562046,0.2654090839789879,0
0.0,-2.2622058,0.6614149686264338,0
0.0,-2.4188569,0.958419382112018,0
0.0,-2.3141928,0.7604164397882952,0
1.0,-2.2104292,0.5624134974645723,0
1.0,-2.158847,0.46341202630271083,0
1.0,-2.107444,0.36441055514084936,0
0.0,-2.366405,0.8594179109501565,0
0.0,-1.895264,0.5624134974645723,0
0.0,-1.970544,0.6614149686264338,0
0.0,-1.7450644,0.36441055514084936,0
0.0,-2.1972148,0.958419382112018,0
0.0,-2.0459564,0.7604164397882952,0
0.0,-1.6701263,0.2654090839789879,0
0.0,-1.820107,0.46341202630271083,0
0.0,-2.1215105,0.8594179109501565,0
0.0,-1.7765675,0.5624134974645723,0
0.0,-1.859348,0.7604164397882952,0
0.0,-1.694561,0.36441055514084936,0
0.0,-1.8178521,0.6614149686264338,0
0.0,-1.9430447,0.958419382112018,0
0.0,-1.7354763,0.46341202630271083,0
0.0,-1.6538035,0.2654090839789879,0
0.0,-1.901073,0.8594179109501565,0
0.0,-2.6895444,0.36441055514084936,0
0.0,-2.9840894,0.8594179109501565,0
0.0,-2.6316843,0.2654090839789879,0
0.0,-2.747738,0.46341202630271083,0
0.0,-2.9244409,0.7604164397882952,0
0.0,-2.806277,0.5624134974645723,0
0.0,-2.865174,0.6614149686264338,0
0.0,-3.0441298,0.958419382112018,0
0.0,-0.6046722,0.16640761281712646,0
1.0,-0.6902807,0.8594179109501565,0
1.0,-1.4957054,0.5624134974645723,0
0.0,-1.728765,0.958419382112018,0
1.0,-1.3214648,0.2654090839789879,0
0.0,-1.5538572,0.6614149686264338,0
0.0,-1.6703699,0.8594179109501565,0
1.0,-1.3795263,0.36441055514084936,0
0.0,-1.612073,0.7604164397882952,0
0.0,-1.4376007,0.46341202630271083,0
0.0,-1.6017786,0.46341202630271083,0
0.0,-1.6422296,0.5624134974645723,0
0.0,-1.561449,0.36441055514084936,0
0.0,-1.7235663,0.7604164397882952,0
0.0,-1.7644877,0.8594179109501565,0
0.0,-1.8056021,0.958419382112018,0
0.0,-1.6828194,0.6614149686264338,0
0.0,-1.5212227,0.2654090839789879,0
1.0,-0.40561032,0.8594179109501565,0
0.0,-2.6353478,0.8594179109501565,0
1.0,-2.1911747,0.8594179109501565,0
0.0,-1.7527432,0.8594179109501565,0
0.0,-0.65389675,0.8594179109501565,0
0.0,-2.5325563,0.5624134974645723,0
0.0,-2.7740602,0.958419382112018,0
0.0,-2.7131684,0.8594179109501565,0
0.0,-2.3547633,0.2654090839789879,0
0.0,-2.413737,0.36441055514084936,0
0.0,-2.6526287,0.7604164397882952,0
0.0,-2.5924292,0.6614149686264338,0
0.0,-2.472997,0.46341202630271083,0
1.0,-1.5537945,0.8594179109501565,0
1.0,-0.47326156,0.8594179109501565,0
0.0,-2.1944008,0.8594179109501565,0
0.0,-1.0235729,0.8594179109501565,0
1.0,-0.4440286,0.8594179109501565,0
0.0,-1.501018,0.16640761281712646,0
1.0,-0.44402865,0.8594179109501565,0
0.0,-0.49534312,0.8594179109501565,0
1.0,0.14405611,0.16640761281712646,0
1.0,-0.48767874,0.8594179109501565,0
0.0,-0.8780592,0.8594179109501565,0
0.0,-1.4190828,0.6614149686264338,0
1.0,-1.2652894,0.2654090839789879,0
0.0,-1.4968109,0.8594179109501565,0
0.0,-1.3804561,0.5624134974645723,0
1.0,-1.3035793,0.36441055514084936,0
0.0,-1.3419615,0.46341202630271083,0
0.0,-1.4578613,0.7604164397882952,0
0.0,-1.5359516,0.958419382112018,0
1.0,0.13496053,0.16640761281712646,0
0.0,-1.6809707,0.36441055514084936,0
0.0,-1.910705,0.8594179109501565,0
0.0,-1.8640225,0.7604164397882952,0
0.0,-1.7262157,0.46341202630271083,0
0.0,-1.8177246,0.6614149686264338,0
0.0,-1.9577879,0.958419382112018,0
0.0,-1.6360422,0.2654090839789879,0
0.0,-1.7717947,0.5624134974645723,0
0.0,-0.34987232,0.16640761281712646,0
1.0,-1.5088154,0.8594179109501565,0
0.0,-1.2619413,0.16640761281712646,0
0.0,-1.9950324,0.46341202630271083,0
0.0,-2.081131,0.6614149686264338,0
0.0,-1.9522455,0.36441055514084936,0
0.0,-2.0379887,0.5624134974645723,0
0.0,-2.2118366,0.958419382112018,0
0.0,-2.1680388,0.8594179109501565,0
0.0,-1.9096113,0.2654090839789879,0
0.0,-2.1244757,0.7604164397882952,0
0.0,0.13496052,0.16640761281712646,0
0.0,-0.6527037,0.8594179109501565,0
0.0,-1.7235662,0.7604164397882952,0
0.0,-1.7644877,0.8594179109501565,0
0.0,-1.8056021,0.958419382112018,0
1.0,-1.5212228,0.2654090839789879,0
0.0,-1.6828192,0.6614149686264338,0
0.0,-1.6017786,0.46341202630271083,0
0.0,-1.561449,0.36441055514084936,0
0.0,-1.6422296,0.5624134974645723,0
1.0,-0.5386625,0.8594179109501565,0
1.0,-0.51556385,0.8594179109501565,0
0.0,-2.588493,0.8594179109501565,0
0.0,-2.5277228,0.7604164397882952,0
0.0,-2.649588,0.958419382112018,0
0.0,-2.2282474,0.2654090839789879,0
0.0,-2.2876067,0.36441055514084936,0
0.0,-2.3472195,0.46341202630271083,0
0.0,-2.467263,0.6614149686264338,0
0.0,-2.4071,0.5624134974645723,0
1.0,-0.93895376,0.8594179109501565,0
0.0,-1.719542,0.16640761281712646,0
0.0,-2.8062801,0.5624134974645723,0
0.0,-2.9223194,0.7604164397882952,0
0.0,-3.039629,0.958419382112018,0
0.0,-2.6343906,0.2654090839789879,0
0.0,-2.6914144,0.36441055514084936,0
0.0,-2.8641467,0.6614149686264338,0
0.0,-2.9808095,0.8594179109501565,0
0.0,-2.7487068,0.46341202630271083,0
0.0,-2.34787,0.958419382112018,0
0.0,-2.199598,0.6614149686264338,0
0.0,-2.1507957,0.5624134974645723,0
0.0,-2.1022792,0.46341202630271083,0
0.0,-2.2981205,0.8594179109501565,0
0.0,-2.0060427,0.2654090839789879,0
0.0,-2.0540333,0.36441055514084936,0
0.0,-2.2487013,0.7604164397882952,0
0.0,-0.6670775,0.16640761281712646,0
1.0,0.7445918,0.16640761281712646,0
0.0,0.55112743,0.8594179109501565,0
0.0,-2.1944008,0.8594179109501565,0
0.0,-0.31132844,0.8594179109501565,0
0.0,-0.55484957,0.8594179109501565,0
1.0,-0.1879129,0.8594179109501565,0
0.0,-2.2520587,0.5624134974645723,0
0.0,-2.3018138,0.6614149686264338,0
0.0,-2.3518229,0.7604164397882952,0
0.0,-2.1041703,0.2654090839789879,0
0.0,-2.1532516,0.36441055514084936,0
0.0,-2.2025428,0.46341202630271083,0
0.0,-2.4526587,0.958419382112018,0
0.0,-2.4020998,0.8594179109501565,0
0.0,-0.57780385,0.8594179109501565,0
1.0,-1.2698529,0.8594179109501565,0
1.0,-2.2395077,0.8594179109501565,0
0.0,-0.24835637,0.8594179109501565,0
1.0,-2.1911747,0.8594179109501565,0
0.0,-0.5778039,0.8594179109501565,0
0.0,-0.25823274,0.16640761281712646,0
0.0,-2.1442285,0.8594179109501565,0
1.0,0.0020205919,0.16640761281712646,0
1.0,-2.6353478,0.8594179109501565,0
0.0,-2.588741,0.958419382112018,0
0.0,-2.3253856,0.46341202630271083,0
0.0,-2.482465,0.7604164397882952,0
0.0,-2.429807,0.6614149686264338,0
0.0,-2.5354388,0.8594179109501565,0
0.0,-2.377452,0.5624134974645723,0
0.0,-2.2735949,0.36441055514084936,0
0.0,-2.2220654,0.2654090839789879,0
0.0,-2.4863906,0.958419382112018,0
0.0,-2.2683873,0.5624134974645723,0
0.0,-2.3222377,0.6614149686264338,0
0.0,-2.1619103,0.36441055514084936,0
0.0,-2.1092556,0.2654090839789879,0
0.0,-2.3765135,0.7604164397882952,0
0.0,-2.2149494,0.46341202630271083,0
0.0,-2.431227,0.8594179109501565,0
0.0,-2.0759962,0.46341202630271083,0
0.0,-2.2885256,0.8594179109501565,0
0.0,-2.023261,0.36441055514084936,0
0.0,-1.9706534,0.2654090839789879,0
0.0,-2.1819124,0.6614149686264338,0
0.0,-2.2351236,0.7604164397882952,0
0.0,-2.342132,0.958419382112018,0
0.0,-2.1288748,0.5624134974645723,0
0.0,-1.901073,0.8594179109501565,0
0.0,-1.8178521,0.6614149686264338,0
1.0,-1.694561,0.36441055514084936,0
0.0,-1.7765675,0.5624134974645723,0
1.0,-1.7354763,0.46341202630271083,0
0.0,-1.859348,0.7604164397882952,0
1.0,-1.6538035,0.2654090839789879,0
0.0,-1.9430447,0.958419382112018,0
1.0,-0.29732287,0.8594179109501565,0
1.0,-1.2862197,0.46341202630271083,0
0.0,-1.3502783,0.6614149686264338,0
0.0,-1.4157109,0.8594179109501565,0
1.0,-1.3180876,0.5624134974645723,0
1.0,-1.223371,0.2654090839789879,0
0.0,-1.3828129,0.7604164397882952,0
1.0,-1.2546544,0.36441055514084936,0
0.0,-1.4489927,0.958419382112018,0
0.0,-2.0460603,0.8594179109501565,0
0.0,-2.4012246,0.7604164397882952,0
0.0,-2.2387407,0.46341202630271083,0
0.0,-2.1315455,0.2654090839789879,0
0.0,-2.5108454,0.958419382112018,0
0.0,-2.346818,0.6614149686264338,0
0.0,-2.2926614,0.5624134974645723,0
0.0,-2.1850402,0.36441055514084936,0
0.0,-2.455896,0.8594179109501565,0
1.0,-0.44526434,0.8594179109501565,0
1.0,0.0020206086,0.16640761281712646,0
0.0,-2.1791759,0.958419382112018,0
0.0,-1.993914,0.5624134974645723,0
0.0,-1.9027114,0.36441055514084936,0
0.0,-1.9482076,0.46341202630271083,0
0.0,-2.132462,0.8594179109501565,0
0.0,-2.0860245,0.7604164397882952,0
0.0,-1.8574085,0.2654090839789879,0
0.0,-2.0398474,0.6614149686264338,0
1.0,-2.1911747,0.8594179109501565,0
0.0,-2.6133637,0.36441055514084936,0
0.0,-2.8229723,0.7604164397882952,0
0.0,-2.7700014,0.6614149686264338,0
0.0,-2.717418,0.5624134974645723,0
0.0,-2.6652095,0.46341202630271083,0
0.0,-2.876343,0.8594179109501565,0
0.0,-2.9301245,0.958419382112018,0
0.0,-2.5618668,0.2654090839789879,0
0.0,-2.0165048,0.5624134974645723,0
0.0,-1.9708524,0.46341202630271083,0
0.0,-2.0623834,0.6614149686264338,0
0.0,-1.8801612,0.2654090839789879,0
0.0,-2.2015393,0.958419382112018,0
0.0,-2.1548846,0.8594179109501565,0
0.0,-1.9254099,0.36441055514084936,0
0.0,-2.108505,0.7604164397882952,0
0.0,-2.343313,0.7604164397882952,0
0.0,-2.1920304,0.46341202630271083,0
0.0,-2.2422757,0.5624134974645723,0
0.0,-2.3941352,0.8594179109501565,0
1.0,-2.0920074,0.2654090839789879,0
0.0,-2.2926981,0.6614149686264338,0
1.0,-2.141946,0.36441055514084936,0
0.0,-2.4451807,0.958419382112018,0
0.0,-1.3130394,0.8594179109501565,0
0.0,-2.367034,0.5624134974645723,0
0.0,-2.4740577,0.7604164397882952,0
0.0,-2.582292,0.958419382112018,0
0.0,-2.5280168,0.8594179109501565,0
0.0,-2.2085156,0.2654090839789879,0
0.0,-2.31394,0.46341202630271083,0
0.0,-2.2611055,0.36441055514084936,0
0.0,-2.4204018,0.6614149686264338,0
0.0,-0.49534306,0.8594179109501565,0
1.0,-2.1911747,0.8594179109501565,0
0.0,-3.3894458,0.5624134974645723,0
0.0,-3.6562233,0.8594179109501565,0
0.0,-3.7456834,0.958419382112018,0
0.0,-3.567034,0.7604164397882952,0
0.0,-3.2128751,0.36441055514084936,0
0.0,-3.3010361,0.46341202630271083,0
0.0,-3.47811,0.6614149686264338,0
0.0,-3.1249554,0.2654090839789879,0
0.0,-2.3561718,0.6614149686264338,0
0.0,-2.408903,0.7604164397882952,0
0.0,-2.3037798,0.5624134974645723,0
0.0,-2.4619868,0.8594179109501565,0
0.0,-2.1999533,0.36441055514084936,0
0.0,-2.5154386,0.958419382112018,0
0.0,-2.1484888,0.2654090839789879,0
0.0,-2.2517118,0.46341202630271083,0
0.0,-1.639601,0.36441055514084936,0
0.0,-1.783796,0.5624134974645723,0
0.0,-1.5676409,0.2654090839789879,0
0.0,-2.0009336,0.8594179109501565,0
0.0,-1.8560519,0.6614149686264338,0
0.0,-1.7116493,0.46341202630271083,0
0.0,-1.9284278,0.7604164397882952,0
0.0,-2.0735803,0.958419382112018,0
1.0,0.6315921,0.8594179109501565,0
1.0,-0.97234046,0.8594179109501565,0
1.0,-0.36205736,0.8594179109501565,0
0.0,-0.8304397,0.16640761281712646,0
0.0,-2.1160445,0.36441055514084936,0
0.0,-2.0709121,0.2654090839789879,0
1.0,-2.1614957,0.46341202630271083,0
0.0,-2.3940763,0.958419382112018,0
0.0,-2.2534168,0.6614149686264338,0
0.0,-2.3467991,0.8594179109501565,0
0.0,-2.2999177,0.7604164397882952,0
1.0,-2.207281,0.5624134974645723,0
0.0,-1.4457102,0.5624134974645723,0
0.0,-1.368099,0.36441055514084936,0
0.0,-1.329387,0.2654090839789879,0
0.0,-1.4846472,0.6614149686264338,0
0.0,-1.4068671,0.46341202630271083,0
0.0,-1.5236963,0.7604164397882952,0
0.0,-1.5628772,0.8594179109501565,0
0.0,-1.6022085,0.958419382112018,0
0.0,-0.29732287,0.8594179109501565,0
1.0,-2.0989442,0.8594179109501565,0
1.0,-1.7925094,0.16640761281712646,0
0.0,-0.5587441,0.16640761281712646,0
0.0,-1.5284234,0.8594179109501565,0
0.0,-1.9329714,0.5624134974645723,0
0.0,-2.111302,0.958419382112018,0
0.0,-1.9772025,0.6614149686264338,0
0.0,-2.021657,0.7604164397882952,0
0.0,-1.8014483,0.2654090839789879,0
0.0,-2.0663514,0.8594179109501565,0
0.0,-1.8889464,0.46341202630271083,0
0.0,-1.845111,0.36441055514084936,0
0.0,-0.8365259,0.16640761281712646,0
0.0,-2.9310796,0.8594179109501565,0
0.0,-2.758303,0.5624134974645723,0
0.0,-2.9893093,0.958419382112018,0
0.0,-2.5881379,0.2654090839789879,0
0.0,-2.8155885,0.6614149686264338,0
0.0,-2.8731766,0.7604164397882952,0
0.0,-2.701308,0.46341202630271083,0
0.0,-2.6445906,0.36441055514084936,0
1.0,0.06117212,0.16640761281712646,0
0.0,-2.1046462,0.8594179109501565,0
0.0,-0.06998819,0.8594179109501565,0
0.0,-2.5142515,0.2654090839789879,0
0.0,-2.8889494,0.8594179109501565,0
0.0,-2.825675,0.7604164397882952,0
0.0,-2.700154,0.5624134974645723,0
0.0,-2.5759194,0.36441055514084936,0
0.0,-2.6378825,0.46341202630271083,0
0.0,-2.7627473,0.6614149686264338,0
0.0,-2.9525824,0.958419382112018,0
0.0,-0.6939706,0.8594179109501565,0
0.0,-2.8221948,0.8594179109501565,0
0.0,-2.8789454,0.958419382112018,0
0.0,-2.5987394,0.46341202630271083,0
0.0,-2.4889684,0.2654090839789879,0
0.0,-2.6540956,0.5624134974645723,0
0.0,-2.5437012,0.36441055514084936,0
0.0,-2.7097816,0.6614149686264338,0
0.0,-2.7658107,0.7604164397882952,0
0.0,-1.5537945,0.8594179109501565,0
1.0,-0.7062127,0.8594179109501565,0
1.0,-0.48992202,0.8594179109501565,0
0.0,-0.06998819,0.8594179109501565,0
0.0,-2.6293406,0.46341202630271083,0
0.0,-2.5715797,0.36441055514084936,0
0.0,-2.8640482,0.8594179109501565,0
0.0,-2.687456,0.5624134974645723,0
0.0,-2.9237003,0.958419382112018,0
0.0,-2.8047976,0.7604164397882952,0
0.0,-2.7459373,0.6614149686264338,0
0.0,-2.5141606,0.2654090839789879,0
1.0,-0.10425131,0.8594179109501565,0
0.0,-1.3384671,0.8594179109501565,0
0.0,-0.6046722,0.16640761281712646,0
0.0,-1.859348,0.7604164397882952,0
1.0,-1.6538035,0.2654090839789879,0
0.0,-1.9430447,0.958419382112018,0
1.0,-1.694561,0.36441055514084936,0
0.0,-1.8178521,0.6614149686264338,0
0.0,-1.7765675,0.5624134974645723,0
1.0,-1.7354763,0.46341202630271083,0
0.0,-1.901073,0.8594179109501565,0
1.0,-1.3619128,0.8594179109501565,0
1.0,-1.1499101,0.2654090839789879,0
1.0,-1.2902744,0.6614149686264338,0
1.0,-1.3981711,0.958419382112018,0
1.0,-1.1846911,0.36441055514084936,0
1.0,-1.2196645,0.46341202630271083,0
1.0,-1.2548515,0.5624134974645723,0
1.0,-1.3259543,0.7604164397882952,0
1.0,-1.4068671,0.46341202630271083,0
0.0,-1.5236963,0.7604164397882952,0
0.0,-1.5628773,0.8594179109501565,0
1.0,-1.4457102,0.5624134974645723,0
0.0,-1.4846472,0.6614149686264338,0
0.0,-1.329387,0.2654090839789879,0
0.0,-1.6022085,0.958419382112018,0
0.0,-1.368099,0.36441055514084936,0
0.0,-2.4451807,0.958419382112018,0
0.0,-2.2926981,0.6614149686264338,0
1.0,-2.0920074,0.2654090839789879,0
1.0,-2.1920304,0.46341202630271083,0
1.0,-2.141946,0.36441055514084936,0
0.0,-2.3941352,0.8594179109501565,0
0.0,-2.343313,0.7604164397882952,0
0.0,-2.2422757,0.5624134974645723,0
1.0,-1.1871513,0.8594179109501565,0
0.0,-2.366405,0.8594179109501565,0
1.0,-2.2104292,0.5624134974645723,0
1.0,-2.107444,0.36441055514084936,0
0.0,-2.3141928,0.7604164397882952,0
1.0,-2.158847,0.46341202630271083,0
0.0,-2.0562046,0.2654090839789879,0
1.0,-2.262206,0.6614149686264338,0
0.0,-2.4188569,0.958419382112018,0
1.0,-0.7763885,0.8594179109501565,0
1.0,-0.5778039,0.8594179109501565,0
0.0,-2.7909982,0.46341202630271083,0
0.0,-2.8509734,0.5624134974645723,0
0.0,-2.9721344,0.7604164397882952,0
0.0,-3.0333424,0.8594179109501565,0
0.0,-2.7314115,0.36441055514084936,0
0.0,-2.9113483,0.6614149686264338,0
0.0,-2.672202,0.2654090839789879,0
0.0,-3.0949817,0.958419382112018,0
0.0,-2.2735949,0.36441055514084936,0
0.0,-2.3253856,0.46341202630271083,0
0.0,-2.588741,0.958419382112018,0
0.0,-2.377452,0.5624134974645723,0
0.0,-2.2220654,0.2654090839789879,0
0.0,-2.482465,0.7604164397882952,0
0.0,-2.5354385,0.8594179109501565,0
0.0,-2.4298072,0.6614149686264338,0
0.0,-1.0886979,0.16640761281712646,0
0.0,-2.7117012,0.958419382112018,0
0.0,-2.656548,0.8594179109501565,0
0.0,-2.6017299,0.7604164397882952,0
0.0,-2.5472333,0.6614149686264338,0
1.0,-2.4391513,0.46341202630271083,0
1.0,-2.4930453,0.5624134974645723,0
0.0,-2.3321884,0.2654090839789879,0
1.0,-2.385537,0.36441055514084936,0
0.0,-2.4020998,0.8594179109501565,0
0.0,-2.3018136,0.6614149686264338,0
0.0,-2.3518229,0.7604164397882952,0
0.0,-2.2025428,0.46341202630271083,0
0.0,-2.1041706,0.2654090839789879,0
0.0,-2.2520587,0.5624134974645723,0
0.0,-2.4526591,0.958419382112018,0
0.0,-2.1532514,0.36441055514084936,0
0.0,-2.1036935,0.6614149686264338,0
0.0,-2.1973097,0.8594179109501565,0
0.0,-2.0572338,0.5624134974645723,0
1.0,-1.9190441,0.2654090839789879,0
0.0,-2.010984,0.46341202630271083,0
0.0,-2.1503792,0.7604164397882952,0
1.0,-1.9649268,0.36441055514084936,0
0.0,-2.2445002,0.958419382112018,0
1.0,-2.0201466,0.8594179109501565,0
0.0,0.6545748,0.16640761281712646,0
0.0,-2.011214,0.36441055514084936,0
0.0,-2.0568702,0.46341202630271083,0
0.0,-2.1028645,0.5624134974645723,0
0.0,-1.96588,0.2654090839789879,0
0.0,-2.2430294,0.8594179109501565,0
0.0,-2.1959293,0.7604164397882952,0
0.0,-2.1492128,0.6614149686264338,0
0.0,-2.290528,0.958419382112018,0
1.0,-1.6241821,0.36441055514084936,0
1.0,-1.7235528,0.5624134974645723,0
0.0,-1.7734791,0.6614149686264338,0
0.0,-1.8738967,0.8594179109501565,0
1.0,-1.574704,0.2654090839789879,0
0.0,-1.6737928,0.46341202630271083,0
0.0,-1.8235883,0.7604164397882952,0
0.0,-1.9244208,0.958419382112018,0
1.0,0.054148246,0.16640761281712646,0
0.0,-2.5900896,0.6614149686264338,0
0.0,-2.643331,0.7604164397882952,0
0.0,-2.5371327,0.5624134974645723,0
0.0,-2.432017,0.36441055514084936,0
0.0,-2.6968706,0.8594179109501565,0
0.0,-2.4844468,0.46341202630271083,0
0.0,-2.37983,0.2654090839789879,0
0.0,-2.7507215,0.958419382112018,0
0.0,-0.65389675,0.8594179109501565,0
1.0,-0.2830529,0.8594179109501565,0
1.0,-0.57780385,0.8594179109501565,0
0.0,-2.342132,0.958419382112018,0
1.0,-2.023261,0.36441055514084936,0
0.0,-2.181912,0.6614149686264338,0
0.0,-2.2885253,0.8594179109501565,0
1.0,-1.9706535,0.2654090839789879,0
0.0,-2.2351239,0.7604164397882952,0
0.0,-2.0759962,0.46341202630271083,0
0.0,-2.1288748,0.5624134974645723,0
1.0,-0.36205736,0.8594179109501565,0
1.0,0.0020206068,0.16640761281712646,0
1.0,-2.107444,0.36441055514084936,0
1.0,-2.2104292,0.5624134974645723,0
1.0,-2.0562046,0.2654090839789879,0
0.0,-2.366405,0.8594179109501565,0
0.0,-2.262206,0.6614149686264338,0
0.0,-2.4188569,0.958419382112018,0
0.0,-2.3141928,0.7604164397882952,0
1.0,-2.158847,0.46341202630271083,0
0.0,-2.3447096,0.7604164397882952,0
1.0,-2.2461917,0.5624134974645723,0
0.0,-2.3943481,0.8594179109501565,0
0.0,-2.295329,0.6614149686264338,0
1.0,-2.1485858,0.36441055514084936,0
0.0,-2.4442592,0.958419382112018,0
1.0,-2.197282,0.46341202630271083,0
1.0,-2.1000867,0.2654090839789879,0
0.0,-1.9636892,0.8594179109501565,0
1.0,-0.40701208,0.8594179109501565,0
0.0,-0.06998819,0.8594179109501565,0
0.0,-2.0359533,0.8594179109501565,0
0.0,-3.0330884,0.5624134974645723,0
0.0,-3.091762,0.6614149686264338,0
0.0,-3.1508641,0.7604164397882952,0
0.0,-2.916985,0.36441055514084936,0
0.0,-3.2703888,0.958419382112018,0
0.0,-2.859535,0.2654090839789879,0
0.0,-2.9748325,0.46341202630271083,0
0.0,-3.2104034,0.8594179109501565,0
1.0,-1.4139156,0.8594179109501565,0
1.0,-0.13769473,0.8594179109501565,0
0.0,0.113335475,0.16640761281712646,0
0.0,-1.0235729,0.8594179109501565,0
0.0,0.113335475,0.16640761281712646,0
1.0,-0.7771718,0.8594179109501565,0
0.0,-2.202542,0.958419382112018,0
0.0,-2.1424994,0.8594179109501565,0
1.0,-1.7864461,0.2654090839789879,0
0.0,-1.9044373,0.46341202630271083,0
0.0,-2.0230784,0.6614149686264338,0
0.0,-1.8453689,0.36441055514084936,0
0.0,-2.0826836,0.7604164397882952,0
0.0,-1.9636683,0.5624134974645723,0
1.0,-0.5778039,0.8594179109501565,0
0.0,-2.290472,0.2654090839789879,0
0.0,-2.6162126,0.8594179109501565,0
0.0,-2.560999,0.7604164397882952,0
0.0,-2.6718273,0.958419382112018,0
0.0,-2.451722,0.5624134974645723,0
0.0,-2.3438857,0.36441055514084936,0
0.0,-2.5061734,0.6614149686264338,0
0.0,-2.3976307,0.46341202630271083,0
0.0,-2.3454797,0.7604164397882952,0
1.0,-2.0914435,0.2654090839789879,0
1.0,-2.1418731,0.36441055514084936,0
0.0,-2.2942634,0.6614149686264338,0
0.0,-2.4486332,0.958419382112018,0
0.0,-2.3969314,0.8594179109501565,0
0.0,-2.1924758,0.46341202630271083,0
0.0,-2.2432675,0.5624134974645723,0
0.0,-0.8848981,0.8594179109501565,0
0.0,-0.36205736,0.8594179109501565,0
0.0,-1.5537945,0.8594179109501565,0
0.0,-0.5548495,0.8594179109501565,0
1.0,-2.6759796,0.8594179109501565,0
1.0,-0.48767874,0.8594179109501565,0
0.0,-1.4701196,0.16640761281712646,0
1.0,0.113335475,0.16640761281712646,0
0.0,-2.590988,0.46341202630271083,0
0.0,-2.5363808,0.36441055514084936,0
0.0,-2.7012334,0.6614149686264338,0
0.0,-2.8129413,0.8594179109501565,0
0.0,-2.4821,0.2654090839789879,0
0.0,-2.8693748,0.958419382112018,0
0.0,-2.7568982,0.7604164397882952,0
0.0,-2.6459343,0.5624134974645723,0
1.0,-1.6892343,0.8594179109501565,0
0.0,-1.1078233,0.16640761281712646,0
0.0,-2.3321884,0.2654090839789879,0
0.0,-2.385537,0.36441055514084936,0
0.0,-2.6017299,0.7604164397882952,0
0.0,-2.5472336,0.6614149686264338,0
0.0,-2.7117014,0.958419382112018,0
0.0,-2.656548,0.8594179109501565,0
0.0,-2.4930453,0.5624134974645723,0
0.0,-2.4391513,0.46341202630271083,0
0.0,-0.56034416,0.16640761281712646,0
0.0,0.80729705,0.16640761281712646,0
0.0,-2.0322556,0.5624134974645723,0
0.0,-2.202834,0.958419382112018,0
0.0,-2.0743787,0.6614149686264338,0
0.0,-1.9904538,0.46341202630271083,0
0.0,-2.1596525,0.8594179109501565,0
0.0,-1.948957,0.36441055514084936,0
0.0,-2.1168392,0.7604164397882952,0
0.0,-1.9077488,0.2654090839789879,0
0.0,-0.61533076,0.8594179109501565,0
0.0,-1.0628293,0.8594179109501565,0
0.0,-2.9431536,0.6614149686264338,0
0.0,-3.0631979,0.8594179109501565,0
1.0,-2.8246982,0.46341202630271083,0
0.0,-3.1238422,0.958419382112018,0
0.0,-3.0029721,0.7604164397882952,0
0.0,-2.8837328,0.5624134974645723,0
0.0,-2.7077444,0.2654090839789879,0
0.0,-2.7660396,0.36441055514084936,0
1.0,-1.0235729,0.8594179109501565,0
0.0,-1.942898,0.2654090839789879,0
0.0,-1.9876713,0.36441055514084936,0
1.0,-2.1234443,0.6614149686264338,0
1.0,-2.077928,0.5624134974645723,0
0.0,-2.26174,0.958419382112018,0
